solvent1,T1,solvent2,T2,yield,cost,environment cost,objective
3,298,2,316,1.0542870514079346,1.680498488674368,1.6685353224805035,0.4340571972384335
3,288,1,323,0.9734434797027981,1.5454902116125702,1.58277379270252,0.3827549572480511
1,288,2,323,1.0804870279107461,1.185862124185882,1.1325198467450406,1.0017830703560309
2,282,2,326,1.0932659989663653,1.1923536270236907,1.076355575289355,1.0521773967762078
2,286,1,316,1.0122407344646063,1.0089279367966049,0.9387173747932749,1.0506588131342727
2,295,4,329,1.0390504109672842,0.9271540190189352,0.7400728698015312,1.2444873775243352
2,289,3,318,1.096437192046018,0.9646821267567326,0.8252856620573671,1.2978904896849863
1,286,1,309,0.9999919637491994,1.01337806973363,0.9999989786337392,0.9932954033147143
2,292,3,312,1.0976992449073866,0.9626594363652002,0.8242924466575269,1.3019225483034096
4,295,1,328,0.974108502564615,0.9736004910484619,0.8161227708551254,1.0533553741774364
3,283,1,314,0.9729471987465401,1.5565508298122015,1.5833529406909919,0.37594251224148345
3,303,2,310,1.056073159878511,1.6775802659140406,1.665996456033709,0.4403579587831469
4,299,3,324,1.0543579773867942,0.9371304559360136,0.7128136325621903,1.2837439105244863
1,292,4,315,1.028009638748703,0.9469135130041986,0.7986747037662576,1.1832251691121778
4,302,2,305,1.0570967663386959,1.1594550592447148,0.9585773111324454,1.0551773474888115
3,285,4,309,1.000929596170914,1.4906820816042154,1.365197535780838,0.5739193836493012
2,292,1,313,1.011996376684527,1.0040319743285981,0.9388360166327246,1.0525587578883926
4,287,4,311,1.0009587830731628,0.9405305157886418,0.6198791652801523,1.2217127256119285
4,283,2,324,1.0510598996799088,1.1755474538189605,0.9629376824087836,1.0328772312459455
1,296,3,324,1.081968038777543,0.9575420838388701,0.882886089035282,1.24372199111801
3,281,2,310,1.053813868974481,1.6971878089081023,1.6682402149573403,0.42491372601624056
3,300,4,307,1.0025622646080494,1.4795655259923954,1.3633533234816133,0.5836651044790945
1,297,1,314,0.9999919637491992,0.9987601223742851,0.9999989786337392,1.0006043769943862
2,298,3,310,1.0979188116942398,0.9576733580544405,0.8240414930691627,1.304980197826678
4,293,2,305,1.0562083796555863,1.1678935899927247,0.958863124806147,1.0490384019117367
2,302,2,317,1.0943449957596496,1.1744262593257535,1.074804266419342,1.0640747286467516
1,294,4,309,1.0285399946138933,0.9533962345591609,0.7982628755284255,1.1812504341839933
4,292,2,306,1.0558801613079059,1.1686681927788665,0.9591012511425206,1.0478756006551182
4,296,2,329,1.0514015866451818,1.160007590557355,0.9634248500213553,1.0410869530010083
4,286,1,327,0.9732471642380469,0.9850633923383438,0.8164491246044729,1.0457380700046854
4,281,1,325,0.9727434641065676,0.9932800745825763,0.81664024010455,1.040526770869572
3,281,4,319,0.9996642441257313,1.4822272660344422,1.366816971733885,0.5748063693672989
1,290,2,316,1.0819955810373485,1.185160638983827,1.1309408510581005,1.0059404170537332
4,282,4,308,1.0007066574288488,0.951660142765619,0.6199012348706805,1.2156326260395476
3,299,4,311,1.0021189023480734,1.47467271564104,1.3639324725612896,0.5849352105949822
4,303,1,324,0.9748289466809708,0.9677313908873553,0.8158502436492956,1.0578670760936162
2,283,2,327,1.093009603091983,1.1909973038928554,1.0765819354652661,1.0522295865049052
1,282,3,327,1.0813167220858864,0.9710448100628574,0.883417883684227,1.2354020972982305
2,285,1,314,1.0122824306396154,1.0114408573572828,0.9386971359738443,1.0494958646136672
4,294,4,319,1.0009715270230177,0.9216416001972331,0.6200509027941336,1.2310968025503521
2,293,2,320,1.0940622365510142,1.1814582750749985,1.0752945913505667,1.0597480398892458
1,291,1,319,0.9999919637491992,1.0014105084935208,0.9999989786337392,0.9992791839347683
4,296,1,321,0.9742008014295209,0.9763385251119516,0.8160878338350999,1.052188423385516
1,289,2,323,1.0804870279107461,1.1848659086404916,1.1325198467450406,1.0022811781287262
2,290,4,321,1.039915760459268,0.9412841206036776,0.7395083755434185,1.2394352728449878
2,283,3,319,1.0964793350868483,0.9712156649593072,0.8253455061706793,1.2946780846087034
2,304,4,316,1.0397893939727083,0.9347908404386225,0.7394585986111656,1.2424540684205228
1,295,2,323,1.080487027910746,1.1793685630025184,1.1325198467450406,1.0050298509477122
3,282,4,324,0.9993637363852105,1.4752630915433254,1.3672554354526965,0.57746820927241
2,299,3,324,1.0946611020932344,0.9547160330471707,0.8264797723707652,1.298724301477501
3,304,1,310,0.9749161975793159,1.5392876485668003,1.581058637257264,0.3896592522465998
2,280,2,305,1.0980407600808333,1.1991630394189792,1.0717276695366584,1.0606361656838477
3,291,3,316,1.0552967038571082,1.4643481527517435,1.4188507561677448,0.6689939532544722
2,290,1,313,1.0120767393737107,1.006199413598674,0.9387969922063362,1.0516552758449162
1,293,2,308,1.0837887478576136,1.1842120685816317,1.1290696694151758,1.0109366267168234
3,297,3,314,1.0563504578227445,1.459406456654493,1.4176487722889353,0.6741733011737747
2,298,1,324,1.0117615725227693,0.9914818129621692,0.9389500739415652,1.0583072015936716
4,304,4,313,1.0024015133624706,0.9198328754229442,0.6194075380315134,1.2351828199977124
3,300,1,307,0.974563519978619,1.5445361312792785,1.5814689002986446,0.3861245241682765
1,296,2,320,1.081126848965412,1.1790394013610128,1.1318496108301082,1.0068091918352635
3,292,4,320,1.000696205005295,1.469277840218421,1.3656982554843862,0.5839043621591864
3,293,1,318,0.973921912936098,1.5433718860702792,1.5822160313535452,0.38504986716028367
4,290,3,324,1.0534525166201631,0.9462063036667749,0.7131064600888521,1.2772486513625128
3,294,3,310,1.056958492599008,1.4621247918278417,1.416727761930855,0.6744907083186679
3,291,2,318,1.0531576956111788,1.6861518021696364,1.6699098880170382,0.42828454612902034
4,297,3,317,1.0556816804628497,0.93995214408308,0.7118506796729182,1.2854619490477004
2,286,1,329,1.0122407344646063,1.001586096950661,0.9387173747932749,1.0543297330572448
2,286,1,315,1.0122407344646063,1.009560837927576,0.9387173747932747,1.0503423625687873
1,298,1,329,0.9999919637491992,0.9892581608589457,0.9999989786337392,1.005355357752056
3,296,1,320,0.9742008014295207,1.539417908100498,1.5818911536320137,0.38774707199278546
1,302,4,324,1.027249945281444,0.9271064149190217,0.7992653564673877,1.1913140048696835
2,300,2,329,1.0918565874663204,1.1740080250009466,1.0773000661799141,1.0580591293422104
4,288,4,312,1.000973047130275,0.9378620250798255,0.6198965570845425,1.2230668031783658
1,294,1,310,0.9999919637491992,1.004223272218236,0.9999989786337392,0.9978728020724108
3,289,4,324,1.0000775269175164,1.4676180734848305,1.3664660747840236,0.5831129797006057
2,289,4,327,1.0394586772541692,0.9354674701296903,0.7398440415696381,1.2412615986586741
4,302,1,322,0.9747410877073898,0.9697713358098575,0.8158834570810379,1.056654778969332
4,293,2,307,1.0557576532930335,1.1673461616521374,0.9592724847450325,1.0482059833874822
1,285,1,314,0.9999919637491994,1.0111704381790076,0.9999989786337392,0.9943992190920254
2,285,4,324,1.0398754281836537,0.9434601738866379,0.7395901524875836,1.2382256931801967
2,300,2,312,1.095545337036311,1.1770419417442877,1.0736727492432894,1.0657333285788335
1,302,3,323,1.082187410882074,0.9530259060152656,0.8827071176505985,1.2465083099312158
4,290,4,315,1.0009162029159222,0.9313375562900017,0.6199836436521295,1.226171805860779
3,303,1,315,0.9748289466809709,1.536714030920987,1.5811601069064614,0.39072082444821754
3,288,1,317,0.9734434797027981,1.5490164457752709,1.58277379270252,0.38099184016670073
3,296,2,316,1.0540894331168356,1.6820739226988786,1.6687318632995192,0.43277597323447226
3,286,1,328,0.9732471642380468,1.5449850485911722,1.5830028175377773,0.38250039541161895
4,297,4,307,1.0022834025224459,0.9350412884770126,0.6193134836748136,1.2273894189689787
2,301,3,329,1.093486610356813,0.952591581440014,0.8273395863041662,1.2970076368415362
3,299,4,316,1.0016922262056693,1.468079750811186,1.364513446867236,0.5870878535721277
1,288,4,327,1.0270057609926722,0.9364938268139879,0.7994553924438362,1.1860369123564323
1,294,3,307,1.085859599416989,0.9619570990676201,0.879721955518344,1.2508796715409962
2,283,1,306,1.01236667992597,1.0195569214329898,0.938656247475889,1.0456267753975006
1,287,1,307,0.9999919637491995,1.0136647263022678,0.9999989786337392,0.9931520750303955
1,288,3,324,1.0819680387775432,0.9648646913498087,0.8828860890352818,1.240060687362541
3,297,1,310,0.9742924457268458,1.5449275191820924,1.5817844376212156,0.38522891305203766
4,293,4,320,1.0007931120656208,0.9214996771375213,0.6201363293952689,1.2307682208648465
2,300,2,306,1.096927692610321,1.1785435674762503,1.0723196997035815,1.0684237516307262
2,283,1,312,1.01236667992597,1.0153248806525028,0.938656247475889,1.0477427957877443
3,294,4,311,1.0016476458465269,1.478921844281075,1.364451374245821,0.5816086824296057
4,286,3,316,1.0547705848222417,0.9519990297535249,0.7120665573058824,1.2775083761147799
3,290,2,309,1.0550029348869552,1.6880990592230736,1.6669282954360067,0.4324921924443701
1,298,3,316,1.0837556452035042,0.9570179743870827,0.8814298079509473,1.2482873992379935
1,283,4,322,1.027415194826401,0.9478934260439538,0.7991368025613121,1.181315275350169
1,302,1,322,0.9999919637491995,0.9896806581074663,0.9999989786337394,1.0051441091277962
1,289,1,316,0.9999919637491992,1.005358225293237,0.9999989786337392,0.9973053255349105
4,299,3,309,1.0576860096066472,0.939517102874793,0.7105707488383151,1.2903280933567403
1,289,4,327,1.0270057609926722,0.9354345828548376,0.7994553924438362,1.1865665343360075
2,285,4,311,1.04100013782863,0.9600844347470939,0.7387910899825899,1.232562513292418
3,286,2,328,1.0505726345863542,1.6903177314312072,1.6737088195354224,0.41913199368939347
1,301,2,319,1.0813423396132529,1.1753085598737447,1.1316240550583967,1.009218371760435
3,293,2,327,1.0515024097580057,1.6837906237837146,1.6726594812572113,0.4247797669955484
2,301,3,311,1.0975573740632543,0.9550873948316362,0.824271041515149,1.305435529953116
2,286,1,306,1.0122407344646063,1.0157557827227617,0.9387173747932749,1.0472448901711942
3,302,2,307,1.0566456608660113,1.6787194098658602,1.6650380055744987,0.44141261401184306
2,296,1,320,1.0118388138548666,0.9956349145625362,0.9389125477312894,1.0564038965628204
4,280,3,310,1.0554662971213387,0.9609452897072438,0.7113657506646056,1.2747770740567526
1,301,3,328,1.0811018547445626,0.9531926004134315,0.8835934616384339,1.2438106784631924
3,299,3,306,1.0583842357413606,1.4585211601410013,1.414993626314289,0.6800110782550762
1,284,4,307,1.0287212554274996,0.9668513869977675,0.7981222215101222,1.1749557066010543
1,282,3,310,1.0851469539466052,0.9734467868686424,0.8802996928142166,1.243420668051781
2,289,3,322,1.0955326236212999,0.9641427093684699,0.8259670907388811,1.2960103471889242
4,292,2,323,1.0522165535481218,1.1649888370870252,0.9624406500279075,1.0407183635387773
4,293,3,313,1.0561739412352729,0.9445844506729967,0.7113776476147609,1.2843668333266671
1,289,2,314,1.082436803143366,1.1865468760065616,1.1304798577671886,1.006360239399857
4,281,3,315,1.0544472609054372,0.9586745446298318,0.7120925641905438,1.2735109674006866
4,299,3,323,1.0545717514726622,0.937254700168893,0.7126691368628862,1.2841815844294349
2,289,2,308,1.0969301838990027,1.1879817100071153,1.0725815384123611,1.063578743588267
2,283,4,305,1.0416373325290518,0.9715129212099172,0.7383608639271972,1.2283377724895463
3,282,4,328,0.9990479359505346,1.4709754730770455,1.3676876267873577,0.5787643219688678
4,280,3,306,1.0563930142500462,0.9617450086100718,0.7107417075130281,1.2765426704385423
2,285,2,311,1.0964194077644398,1.1915900595686963,1.073182260392237,1.060452655548413
3,296,1,319,0.9742008014295207,1.5400102555134987,1.5818911536320137,0.3874508982862851
3,299,1,306,0.9744737982213474,1.5460940513046206,1.5815733192694623,0.3851139111556533
4,287,4,328,0.9995613718791125,0.9194223942085065,0.6207457714825233,1.22903866091271
3,287,4,323,0.9999575153994256,1.4707957436284036,1.3665777613251138,0.5812282783220925
4,285,4,315,1.0004134773182178,0.9376418168960866,0.620163986557083,1.221924052909851
3,298,4,323,1.0010236479764338,1.4605328996819145,1.365400569378686,0.5890805614225675
1,281,1,308,0.9999919637491994,1.0202570986444652,0.9999989786337392,0.9898558888592968
3,291,4,324,1.0002748184894965,1.4656487124307012,1.3662480943647366,0.5846012335812742
1,298,3,316,1.0837556452035042,0.9570179743870827,0.8814298079509473,1.2482873992379935
3,295,1,317,0.9741085025646151,1.5421241134943604,1.5819986521551692,0.38615562230446543
1,290,4,315,1.028009638748703,0.9489068088977081,0.7986747037662576,1.182228521165423
4,291,4,308,1.001618963823437,0.9400339836823106,0.6195742883599806,1.2234337916257285
1,296,3,314,1.0842144710846806,0.9589585608108891,0.8810567979800289,1.2484212627739022
1,280,1,305,0.9999919637491994,1.023788012962999,0.9999989786337392,0.9880904317000296
1,296,3,329,1.0808880925589375,0.9570086068908111,0.8837682057871246,1.2413877787789072
2,281,2,320,1.0945979358589744,1.1945527914123315,1.0750721072907523,1.0543834223664068
4,280,1,329,0.9726404440346403,0.9927219063622071,0.8166793526894063,1.040580258543474
3,296,3,328,1.0532187572491754,1.459792304787098,1.4218290554570225,0.6656268343762904
4,287,1,315,0.9733456827516531,0.9906765805611362,0.8164117675253473,1.0431471914600645
4,291,2,320,1.0527369386393224,1.1665893523541475,0.9619043509270665,1.0412270256380376
2,303,4,312,1.0401806904122817,0.9409801198491359,0.7391899838449436,1.2402763289775236
2,298,2,322,1.0934187104821786,1.1766852699142778,1.0758077618627795,1.0605909050758289
4,284,2,322,1.051580572146009,1.1745654452676197,0.9625251804985616,1.0346158314089273
1,283,2,321,1.0809124723777266,1.1915527658040235,1.1320740897435664,1.0000115169816581
3,291,3,314,1.0557434811746642,1.4644570613963317,1.4182503164338929,0.670133273434216
3,290,3,319,1.0545317285910987,1.4651318295351798,1.4198434834034417,0.6665758007128867
1,280,3,316,1.0837556452035044,0.9748169487601498,0.8814298079509469,1.2393879120514606
2,286,1,311,1.0122407344646063,1.0122000677044418,0.9387173747932747,1.0490227476803542
1,301,3,305,1.08634117158154,0.9568003086732659,0.8793319771051122,1.2546162002738912
3,283,3,321,1.0533499081465696,1.472081946776917,1.421172850539378,0.6600724176349917
2,296,1,312,1.0118388138548666,1.0006600808946744,0.9389125477312894,1.0538913133967514
4,294,3,308,1.0574199966363507,0.9445055827449041,0.7105750167201185,1.28729969354019
3,287,2,322,1.0519023554472435,1.6896270998497482,1.6716559155586863,0.4231632031902698
1,291,1,324,0.9999919637491992,0.9985443554296339,0.9999989786337392,1.0007122604667118
2,299,3,320,1.0955558868064281,0.955226689843738,0.8258047529810777,1.3005960522004483
2,281,2,315,1.0957002666117404,1.195504279316918,1.0739905295259025,1.0566531288020706
1,283,4,325,1.027168062922294,0.9444168396487864,0.799329071194643,1.182463170422873
4,299,2,320,1.0535382533680338,1.1586113920199546,0.9616448264827746,1.046948397484703
3,302,3,315,1.0566126712237085,1.4556336857656536,1.4174679213806767,0.6766745388742518
2,303,3,305,1.0989220149269026,0.9547977911967752,0.8232200647815547,1.30883510186464
4,295,4,329,1.0002668545242808,0.9090346401974513,0.6205126648941054,1.2357600565027833
1,303,4,308,1.028630339144428,0.9473624240113315,0.7981927641560613,1.1844830842051597
1,290,4,314,1.0280966630030415,0.9502471187429553,0.7986070991595554,1.1817662170548278
2,285,3,307,1.0992054281216905,0.9709227514696828,0.8232677416809139,1.3013156096680827
4,292,2,308,1.0554318854248883,1.1681359859325686,0.9595086123054689,1.0470414717307577
2,298,4,305,1.0410147295988472,0.9555239804717434,0.738646433687652,1.2349442521179967
4,294,3,329,1.052810262079514,0.9413875424851831,0.713686272686915,1.2780836165729788
4,303,3,323,1.0549560917533156,0.9337931963029106,0.7125450428867374,1.2867430639118074
2,280,3,314,1.0977708137825806,0.9756896265727552,0.8244216761709896,1.2954859761932889
4,299,2,329,1.0516962171357895,1.1571828146814318,0.9633291385341729,1.0431364576637767
1,302,1,320,0.9999919637491994,0.9908363603680134,0.9999989786337392,1.0045662579975225
2,296,3,313,1.0972930927307698,0.9588292215557881,0.8245397356472604,1.3029017068600153
4,285,3,326,1.0524997542575583,0.951915096643144,0.7135649159991742,1.2722595021939576
1,303,1,311,0.9999919637491996,0.9957520869399258,0.9999989786337392,1.0021083947115668
3,299,1,329,0.9744737982213474,1.53192436553252,1.5815733192694623,0.3921987540417037
2,301,1,311,1.011647579755849,0.9967997232022083,0.9390054655959023,1.0553925651126428
4,297,4,312,1.001846022424393,0.9277537269264422,0.6195838599463682,1.2300232514123808
4,293,4,321,1.0007114157624275,0.9202814346075996,0.6201869562241324,1.231188636108989
4,292,4,327,1.0001346007784202,0.9144889622877024,0.6205193311770352,1.2327650548244717
1,288,4,320,1.0275824541457235,0.9446135553824812,0.7990067272791754,1.1833547669606186
2,280,1,312,1.0124952406536003,1.019413114103322,0.938593866529854,1.0459869909906125
2,284,1,305,1.0123244114856031,1.0190065236610824,0.9386767606628891,1.0458071808092204
1,303,3,324,1.0819680387775432,0.9521947210849926,0.8828860890352818,1.2463956724949492
1,284,2,320,1.081126848965412,1.1906018333471258,1.1318496108301082,1.0010279758422072
3,288,1,328,0.9734434797027981,1.542807526287259,1.58277379270252,0.3840962999107067
4,280,3,311,1.0552377260864052,0.9607599731993064,0.7115198368973341,1.2743355471244902
2,292,4,328,1.0392530675800744,0.9311919111056935,0.7399591761669834,1.2429305915238102
3,285,2,307,1.0549186198909561,1.69328163904882,1.6667504491246223,0.42982119569519117
1,304,2,309,1.0835604247512254,1.1753538500531502,1.1293075820302554,1.014790133460748
4,293,1,306,0.973921912936098,0.9894985680776385,0.8161934190945976,1.0449978322860778
2,298,2,310,1.0960838253477256,1.1791362212367793,1.0731919480059318,1.0660035660740959
4,288,3,325,1.0530307573970965,0.9483799635697425,0.7133181025212553,1.2752124817486943
2,298,2,320,1.0938513912699503,1.1770333393876924,1.0753822183624384,1.0614950036648354
3,299,3,313,1.0567724356824038,1.4579338052303168,1.417151788973825,0.6760020742627366
2,290,2,321,1.093975162051197,1.1842068694961907,1.0754538765839723,1.0581199510623125
3,284,4,306,1.0010921611163128,1.4961659339080668,1.3649490356817122,0.5716268374377361
2,303,1,328,1.0115728027817794,0.9850263122957121,0.9390418081933756,1.0611115453190147
4,298,2,310,1.055590526351005,1.1616677418980594,0.9597177618924088,1.050488300806776
2,282,1,321,1.0124092389242558,1.0110467874821276,0.9386355950095471,1.0499772866026742
2,293,3,315,1.0969540261002577,0.9612050432202252,0.824837830251457,1.3008866154646743
1,297,1,322,0.9999919637491994,0.9938986793767594,0.9999989786337394,1.0030350984931493
1,297,3,311,1.0849119552896185,0.958666841768412,0.8804903711863634,1.2502453041018493
3,292,1,306,0.9738276078210529,1.5523962286233837,1.582325929655867,0.38029413650248056
4,284,3,327,1.052181454140006,0.9530830471660608,0.7137425188625364,1.2709501252657136
4,287,2,324,1.0514903758239151,1.1704995164000456,0.962797768259835,1.0363321093178899
1,281,4,325,1.027168062922294,0.9468946220733298,0.7993290711946429,1.1812242792106016
1,287,4,312,1.0282723382824734,0.9561678999618761,0.7984706610584044,1.1792253960548065
4,293,4,309,1.0017256892045185,0.9362858350815083,0.6195590007213351,1.2255289605076154
3,283,2,325,1.0508555757952684,1.6936062032956354,1.6730666251864181,0.41837473734951014
2,287,3,308,1.098873432054275,0.9685046192851913,0.8234860186554441,1.3017515451382322
4,303,1,326,0.9748289466809708,0.9666496625042088,0.8158502436492956,1.0584079402851894
3,286,2,325,1.0511795609094685,1.6904522164840203,1.6727424594789866,0.42076178383743346
2,299,1,317,1.0117233281297893,0.9946556668258523,0.9389686563625907,1.056634494665357
2,299,1,313,1.0117233281297893,0.9972087884534001,0.9389686563625911,1.055357933851583
3,297,3,315,1.056126346385796,1.4593482856933413,1.4179495992728786,0.673603750288482
1,280,1,321,0.9999919637491996,1.013200752711867,0.9999989786337392,0.9933840618255962
1,297,1,329,0.9999919637491992,0.9901419029778312,0.9999989786337392,1.0049134866926133
4,283,1,328,0.9729471987465401,0.9887342297444089,0.8165629146292678,1.043245825306242
2,292,2,320,1.094105246393519,1.1824092954870926,1.0752767206658855,1.059367484710549
4,298,1,324,0.9743834423815283,0.9725574752757221,0.816018719982942,1.0544787871337247
1,289,4,321,1.0274985709867388,0.942338654007905,0.799071956769733,1.1842918365846586
2,295,1,325,1.0118778157433388,0.9937893602633803,0.9388936015933536,1.0574141505583106
4,296,2,321,1.053034259312955,1.1612502313743245,0.9619311118963398,1.0444778469905778
3,291,2,324,1.0519083775704194,1.6857128109373154,1.6718931867472568,0.42501375629855287
2,290,2,307,1.0971185154797538,1.1872202939883014,1.0723725944959233,1.0644405867173954
1,298,3,323,1.082187410882074,0.9560418826683504,0.8827071176505984,1.2450003216046734
3,292,2,321,1.0526308664451844,1.6850151269573694,1.6708062129984156,0.4273510629124764
3,284,4,317,1.0001428900091192,1.4811660297878777,1.3662445572469883,0.5765804865008052
2,292,2,318,1.0945425374141602,1.182777743655341,1.074847126713546,1.0602726396438769
3,294,3,320,1.0547235902628245,1.4615698791004847,1.4197297315597759,0.6687973751955186
2,284,3,324,1.0953114602993081,0.9694019173527428,0.8262099923555581,1.292816965744466
3,288,1,316,0.973443479702798,1.549638948925162,1.58277379270252,0.3806805885917548
4,284,1,325,0.9730479304123637,0.9888875072273703,0.8165246948806617,1.0433897597707114
1,300,1,328,0.9999919637491994,0.9880622686455867,0.9999989786337392,1.0059533038587358
1,284,3,327,1.0813167220858864,0.96876895820038,0.883417883684227,1.2365400232294692
4,280,4,325,0.9990732296219825,0.932457712942576,0.620859588586021,1.2214878084796665
2,298,4,318,1.039848093353014,0.9371738020678622,0.739475142907685,1.2413717142182545
1,303,2,310,1.0833333136088643,1.1757985904002533,1.129544331266903,1.0139951663841504
1,297,3,324,1.081968038777543,0.9567220524459749,0.882886089035282,1.2441320068144577
2,295,3,323,1.0950502336466086,0.9582457921200438,0.826242881079555,1.2978561306934178
4,290,2,327,1.0511947368565455,1.1665628416525224,0.9632544765925135,1.037480814590573
2,304,4,312,1.0401426131512161,0.9402023165501006,0.739207487892847,1.2405803240809585
3,296,3,323,1.0542763154071382,1.4598434249529508,1.4204028004090306,0.6684295181332857
3,294,1,315,0.9740155421083023,1.5442991526385794,1.5821069418127034,0.38482803699096313
2,292,4,312,1.0406162432399069,0.9508772330369969,0.7389898521296414,1.2362989438964944
1,303,3,305,1.08634117158154,0.9553705542609259,0.879331977105112,1.2553310774800612
4,293,2,318,1.0533624293406307,1.1648286416012912,0.9614537590798123,1.0435836583407097
2,284,3,306,1.099494107002293,0.9722791865448874,0.8230669609573086,1.301315140253488
2,290,3,321,1.0957130477686867,0.9632492303884168,0.8258161702345236,1.2968933952259032
3,293,1,326,0.973921912936098,1.5388217746640453,1.5822160313535452,0.3873249228634007
2,280,1,315,1.0124952406536005,1.0174502100886238,0.938593866529854,1.046968442997962
2,284,4,312,1.0409535550625697,0.9599034205982231,0.7388349761458327,1.2325379117531114
4,300,1,320,0.9745635199786189,0.9728347268181761,0.8159506015017551,1.0547343757972722
3,286,4,329,0.9993823861346409,1.4654263098931997,1.367337745163309,0.5823827447410274
1,304,1,314,0.9999919637491992,0.9929887917639852,0.9999989786337392,1.003490042299536
2,301,3,328,1.0937028640924131,0.9526907491952133,0.8271759995732336,1.2974723538006028
3,292,2,319,1.0530494863909725,1.685172096392257,1.6701420155268378,0.42844191682239763
2,286,2,317,1.0950272382660073,1.1891841990742271,1.0745211050109085,1.0582018244894469
4,293,2,309,1.0553117224052377,1.1668278350532135,0.959677833441231,1.0473706105632532
3,281,3,308,1.0560389912435575,1.4750167896421436,1.4174763186941377,0.6658314283189742
1,284,1,312,0.9999919637491992,1.0136933899715652,0.9999989786337392,0.9931377431957462
1,288,3,313,1.084445723551443,0.9664302065173721,0.8808689171544002,1.2452418852670002
4,281,4,309,1.0005135977110693,0.951632223467311,0.6199934198217363,1.215214373777615
1,293,3,314,1.0842144710846806,0.9615337195833735,0.8810567979800289,1.24713368338766
1,287,1,320,0.9999919637491994,1.0051425627486552,0.9999989786337392,0.9974131568072018
3,300,3,329,1.0534025695944567,1.4567085565537585,1.4217195930118627,0.6675910644061027
1,290,1,314,0.9999919637491992,1.0055667058879958,0.9999989786337392,0.9972010852375308
2,290,2,314,1.0955179141601554,1.1855567323643577,1.0739393794545857,1.0612877724108392
3,283,4,314,1.0002918069053086,1.4861282187200753,1.3660141291313879,0.5745124398848857
3,282,1,318,0.9728457128063244,1.5552461122348424,1.5834714451228769,0.3763326469337892
2,298,3,308,1.0983982004004371,0.9580644301772201,0.8236818455523776,1.3059232629360753
4,302,2,323,1.0532035646474347,1.1554555594167504,0.9621207237586211,1.0476189877071838
2,281,2,324,1.0937364279148085,1.1938955731052436,1.0759189138314722,1.052565612361259
2,303,1,307,1.0115728027817794,0.9979505373007599,0.9390418081933756,1.054649432816491
1,296,1,319,0.9999919637491992,0.9965515372038902,0.9999989786337392,1.0017086695795836
3,296,3,318,1.0553618286014987,1.4599973715949626,1.4189418171335662,0.6712540628387332
2,297,1,310,1.0118000669449563,1.0010732921844068,0.9389313714533862,1.0535978020710162
2,289,2,325,1.0931622353619443,1.1845862121458828,1.076278548707634,1.0558920902971303
4,303,3,319,1.0558227729880696,0.9343407203057815,0.7119601441391574,1.2884951137536698
3,282,3,305,1.0568508445365463,1.4741837433031395,1.4164263935015977,0.668396620670724
2,302,4,313,1.0401298784816333,0.940390666210694,0.7392357120119446,1.2404465678519472
4,292,3,327,1.0530245391350967,0.9436804438538821,0.7134691887118153,1.2774742619873447
2,303,4,308,1.0405428372579102,0.9467575263386986,0.7389327187796484,1.2382405519566468
4,288,1,329,0.973443479702798,0.981400452465984,0.8163746915330146,1.0479993874060967
4,292,3,308,1.0572159696318524,0.9465820910608572,0.710640574122212,1.28582060667217
2,297,1,307,1.0118000669449563,1.0032063032050198,0.9389313714533861,1.0525312965607097
4,281,1,320,0.9727434641065675,0.9960992167846078,0.8166402401045503,1.039117199768556
4,286,4,327,0.9995384770841422,0.9218031247318129,0.6207335332799767,1.2278086251623896
2,300,2,306,1.096927692610321,1.1785435674762503,1.0723196997035815,1.0684237516307262
4,283,1,324,0.9729471987465401,0.9908624855449579,0.8165629146292678,1.0421816974059674
3,286,3,319,1.0541095678859462,1.4689980958636883,1.4202632369308057,0.6635884693746453
3,302,2,324,1.0529978103431565,1.6769080811843255,1.6708061180050728,0.4321385210916139
3,290,3,306,1.0574753173075475,1.4660026099825185,1.4158912065148312,0.6740037263664203
2,300,4,323,1.0393453921038287,0.9293524094086858,0.7398131156107338,1.2441080216979477
3,297,2,310,1.055491945851343,1.6819920992182882,1.6665727566880255,0.43670146374952923
2,297,2,319,1.094111044161859,1.178058522349178,1.075150619968833,1.0616175171647122
1,301,2,313,1.082659158969428,1.176534185541219,1.1302476805574564,1.0119273848895185
2,301,3,321,1.0952484231265303,0.9535076956723796,0.8260087307491476,1.300738633042297
2,287,4,317,1.0403844678213314,0.9496108031873791,0.7392068429464748,1.236360112575736
3,295,2,316,1.0539895653503106,1.6828888808405396,1.668831214591848,0.4321190829844276
4,296,1,306,0.9742008014295207,0.9861783617201092,0.8160878338351001,1.0472685050814368
2,284,3,306,1.099494107002293,0.9722791865448874,0.8230669609573086,1.301315140253488
1,281,3,305,1.08634117158154,0.9756222700590003,0.879331977105112,1.245205219581024
3,287,2,305,1.055583463898648,1.6915832438963487,1.6658263938495492,0.4324621089243471
4,299,3,329,1.0533055896360228,0.9365759433313748,0.7135258250568209,1.2815602950779479
3,294,1,316,0.9740155421083022,1.5436662515076083,1.5821069418127036,0.3851444875564486
1,292,2,311,1.0831074050848877,1.1843787243427675,1.1297799253469036,1.0091354853249397
2,297,2,310,1.0961255279728013,1.1799768379714857,1.0731746843091117,1.0656752948053039
1,295,4,325,1.0271680629222937,0.9318137054680093,0.799329071194643,1.188764737513261
1,304,1,323,0.9999919637491994,0.987563674900883,0.9999989786337392,1.0062026007310878
